,Unnamed: 0,datetime,city,state,country,shape,duration (seconds)
806,22203,2002-01-24 03:56:00,binghamton,ny,us,light,240.0
807,22269,2006-12-04 12:25:00,hicksville,ny,us,other,15.0
808,22275,2006-01-24 22:01:00,new york city (staten island),ny,us,diamond,3600.0
809,22318,2008-01-24 17:00:00,white plains,ny,us,oval,1200.0
810,22324,2008-01-24 19:00:00,waddington,ny,us,light,180.0
811,22331,2008-12-04 21:30:00,cheektowaga,ny,us,light,2.0
812,22346,2009-12-04 18:00:00,buffalo,ny,us,light,1200.0
813,22409,2012-12-04 19:00:00,plattekill,ny,us,circle,10800.0
814,22468,2014-01-24 22:05:00,levittown,ny,us,unknown,20.0
815,22481,1993-12-05 01:00:00,poughkeepsie,ny,us,unknown,600.0
816,22587,2004-12-05 21:35:00,bainbridge,ny,us,disk,120.0
817,22592,2005-12-05 00:25:00,forest hills (queens),ny,us,teardrop,30.0
818,22601,2005-01-25 17:00:00,new york city (brooklyn),ny,us,cylinder,60.0
819,22645,2007-01-25 18:30:00,brewster/carmel,ny,,light,30.0
820,22650,2007-01-25 20:30:00,deer park,ny,us,fireball,5.0
821,22696,2009-01-25 20:38:00,armonk,ny,us,unknown,45.0
822,22748,2012-12-05 10:37:00,buffalo,ny,us,flash,300.0
823,22779,2013-01-25 06:02:00,schenectady,ny,us,flash,10.0
824,22780,2013-01-25 06:05:00,schoharie,ny,us,fireball,10.0
825,22856,2000-12-06 04:55:00,tonawanda,ny,us,light,1500.0
826,22887,2002-01-26 15:30:00,ithaca,ny,us,cylinder,180.0
827,22940,2006-12-06 19:00:00,walden,ny,us,triangle,10.0
828,22953,2007-01-26 01:16:00,new york city,ny,us,oval,6.0
829,23005,2009-01-26 16:30:00,west shokan,ny,us,fireball,1.0
830,23008,2009-12-06 18:57:00,preble,ny,us,light,5.0
831,23010,2009-01-26 19:30:00,scarsdale,ny,us,disk,45.0
832,23034,2011-01-26 03:00:00,new york city (brooklyn),ny,us,fireball,180.0
833,23053,2012-12-06 18:45:00,canajoharie,ny,us,chevron,30.0
834,23102,2013-12-06 22:30:00,kingston,ny,us,light,300.0
835,23195,2004-01-27 04:00:00,new york city,ny,us,triangle,120.0
836,23266,2008-01-27 14:00:00,briarwood (queens),ny,,circle,600.0
837,23334,2012-01-27 01:30:00,lackawanna,ny,us,unknown,1200.0
838,23362,2012-12-07 21:25:00,kingston,ny,us,light,300.0
839,23405,2013-01-28 00:00:00,new york city (brooklyn),ny,us,light,1800.0
840,23496,2004-12-08 18:00:00,greenwood lake,ny,us,other,15.0
841,23502,2004-01-28 20:55:00,clarksville,ny,us,triangle,420.0
842,23503,2004-01-28 20:55:00,clarksville,ny,us,triangle,420.0
843,23504,2004-01-28 20:55:00,new york city (brooklyn),ny,us,light,2.0
844,23589,2008-01-28 18:20:00,ballston spa,ny,us,circle,1410.0
845,23608,2009-01-28 20:00:00,nassau,ny,us,light,1200.0
846,23614,2009-01-28 23:00:00,averill park,ny,us,light,3.0
847,23616,2009-12-09 00:00:00,elmira,ny,us,changing,120.0
848,23629,2010-12-08 20:35:00,pine bush,ny,us,light,120.0
849,23630,2010-12-08 21:20:00,newburgh,ny,us,changing,300.0
850,23638,2011-12-08 17:10:00,saranac lake,ny,us,sphere,30.0
851,23677,2012-01-28 22:00:00,lafayette,ny,us,teardrop,4.0
852,23720,1965-12-10 00:00:00,grand island,ny,,fireball,10.0
853,23853,2007-12-09 05:45:00,jamaica,ny,us,oval,600.0
854,23985,2013-01-29 21:00:00,clifton park,ny,,light,240.0
855,24002,2014-01-29 20:00:00,schenectady,ny,us,triangle,900.0
856,24010,1987-01-30 13:00:00,east meadow,ny,us,changing,1020.0
857,24013,1995-01-30 06:35:00,elbridge,ny,us,other,240.0
858,24068,2008-01-30 19:21:00,kings park,ny,us,triangle,600.0
859,24132,1968-01-31 05:00:00,on plane wing,ny,,disk,30.0
860,24142,1998-01-31 20:00:00,shirley,ny,us,disk,120.0
861,24186,2005-01-31 19:30:00,commack,ny,us,chevron,30.0
862,24241,2012-01-31 17:55:00,ronkonkoma,ny,us,flash,4.0
863,24242,2012-01-31 18:25:00,mastic,ny,us,circle,5.0
864,24341,2007-01-03 03:00:00,altmar,ny,us,light,300.0
865,24383,2009-01-03 09:00:00,lake george,ny,us,formation,180.0
866,24395,2009-01-03 23:35:00,east norwich,ny,us,oval,1.0
867,24403,2011-01-03 05:30:00,selden,ny,us,light,45.0
868,24413,2012-01-03 00:09:00,hudson falls,ny,us,sphere,180.0
869,24416,2012-01-03 01:00:00,levittown,ny,us,unknown,10.0
870,24417,2012-01-03 03:00:00,binghamton,ny,us,fireball,180.0
871,24444,2013-01-03 06:45:00,bedford,ny,us,triangle,180.0
872,24478,1999-01-04 21:50:00,stillwater,ny,us,changing,960.0
873,24499,2003-01-04 21:41:00,bayport,ny,us,cone,258.0
874,24572,2010-01-04 02:40:00,glen spey,ny,us,flash,2100.0
875,24600,2012-01-04 19:30:00,selden,ny,us,diamond,900.0
876,24625,2014-01-04 11:00:00,new york city (brooklyn),ny,us,light,20.0
877,24643,2014-01-04 22:30:00,new york city (queens; flushing),ny,us,oval,120.0
878,24666,1998-01-05 20:00:00,hudson,ny,us,triangle,300.0
879,24694,2001-01-05 17:50:00,ballston lake,ny,us,teardrop,180.0
880,24706,2002-01-05 08:40:00,new york city (brooklyn),ny,us,disk,15.0
881,24724,2004-01-05 22:10:00,valhalla,ny,us,circle,2.0
882,24733,2005-01-05 23:30:00,buffalo,ny,us,light,15.0
883,24765,2009-01-05 20:30:00,new york city,ny,us,unknown,900.0
884,24774,2010-01-05 17:43:00,new paltz,ny,us,triangle,45.0
885,24803,2013-01-05 18:35:00,milan,ny,us,fireball,2.0
886,24867,2004-01-06 22:00:00,pearl river,ny,us,,60.0
887,24877,2007-01-06 19:00:00,poughkeepsie,ny,us,unknown,4.0
888,24903,2011-01-06 03:30:00,penn yan,ny,us,flash,180.0
889,24927,2012-01-06 15:45:00,walden,ny,us,other,20.0
890,24928,2012-01-06 16:20:00,new york city (queens),ny,us,fireball,15.0
891,25004,1998-01-07 23:30:00,new york city (brooklyn),ny,us,diamond,60.0
892,25060,2005-01-07 12:30:00,new york city (manhattan),ny,us,cylinder,300.0
893,25074,2006-01-07 18:00:00,coxsackie,ny,us,triangle,30.0
894,25117,2010-01-07 05:15:00,southampton,ny,us,formation,30.0
895,25169,1946-01-08 02:00:00,new york city (brooklyn),ny,us,disk,300.0
896,25182,1997-01-08 19:00:00,eden,ny,us,light,60.0
897,25322,2012-01-08 20:50:00,smithtown,ny,us,light,2.0
898,25337,2013-01-08 19:50:00,vestal,ny,us,triangle,180.0
899,25357,1995-01-09 03:30:00,marion,ny,us,,180.0
900,25394,2003-01-09 21:00:00,st. james,ny,us,cylinder,120.0
901,25417,2007-01-09 23:39:00,east meadow,ny,us,unknown,30.0
902,25430,2008-01-09 21:58:00,byron,ny,us,unknown,300.0
903,25455,2010-01-09 21:30:00,buffalo,ny,us,light,2.0
904,25464,2012-01-09 01:50:00,brookhaven,ny,us,circle,60.0
905,25465,2012-01-09 05:45:00,millbrook and pleasant valley,ny,,oval,900.0
906,25500,1952-02-10 21:00:00,binghamton,ny,us,disk,900.0
907,25522,1998-02-10 21:00:00,callicoon,ny,us,oval,1200.0
908,25564,2004-02-10 23:45:00,new york,ny,us,disk,1200.0
909,25568,2005-02-10 19:50:00,new york city,ny,us,light,20.0
910,25580,2006-02-10 19:30:00,north hudson,ny,us,formation,30.0
911,25640,2012-02-10 21:00:00,saugerties/palenville,ny,,triangle,20.0
912,25652,2014-02-10 18:20:00,poughquag,ny,us,diamond,120.0
913,25667,1998-02-11 22:15:00,burdett,ny,us,other,60.0
914,25684,2001-02-11 20:30:00,ballston spa,ny,us,light,3600.0
915,25859,2000-02-01 20:30:00,new york city (bronx),ny,us,other,900.0
916,26020,2014-02-01 20:00:00,new york city (brooklyn),ny,us,circle,8.0
917,26050,2000-02-12 17:00:00,buffalo/amherst,ny,,circle,900.0
918,26067,2002-02-12 22:12:00,astoria,ny,us,light,20.0
919,26091,2005-02-12 02:30:00,seldon,ny,,light,5.0
920,26162,2011-02-12 05:30:00,niagara falls,ny,us,sphere,60.0
921,26190,1967-02-13 22:19:00,stony point,ny,us,unknown,180.0
922,26202,2001-02-13 18:20:00,rochester,ny,us,light,30.0
923,26205,2001-02-13 22:00:00,castle creek,ny,us,other,10800.0
924,26225,2003-02-13 23:59:00,smithtown,ny,us,light,780.0
925,26236,2004-02-13 22:00:00,oneonta,ny,us,unknown,3600.0
926,26278,2009-02-13 19:55:00,new york city (ridgewood; queens),ny,us,light,1200.0
927,26289,2009-02-13 22:16:00,oak hill,ny,us,light,25.0
928,26311,2012-02-13 06:30:00,black river,ny,us,,600.0
929,26316,2012-02-13 21:00:00,new hartford,ny,us,changing,120.0
930,26377,2001-02-14 04:00:00,new rochelle,ny,us,diamond,4.0
931,26404,2004-02-14 15:18:00,new york city (brooklyn),ny,us,circle,10.0
932,26406,2004-02-14 19:30:00,new york city (brooklyn),ny,us,sphere,3.0
933,26407,2004-02-14 19:30:00,new york city,ny,us,fireball,5.0
934,26409,2004-02-14 19:30:00,williston park,ny,us,fireball,60.0
935,26413,2004-02-14 20:00:00,new york city (staten island),ny,us,oval,2.0
936,26435,2006-02-14 12:02:00,cairo,ny,us,triangle,60.0
937,26445,2007-02-14 19:00:00,cuba,ny,us,light,600.0
938,26489,2011-02-14 12:35:00,tuckahoe,ny,us,teardrop,3.0
939,26493,2011-02-14 19:30:00,millbrook,ny,us,teardrop,180.0
940,26553,1955-02-15 19:00:00,new york city (brooklyn),ny,us,light,300.0
941,26636,2000-02-15 01:38:00,flushing/queens,ny,,egg,60.0
942,26677,2003-02-15 16:00:00,buffalo,ny,us,other,10.0
943,26741,2007-02-15 18:30:00,golden&#39s bridge,ny,,other,180.0
944,26796,2012-02-15 18:59:00,hector,ny,us,light,45.0
945,26836,1996-02-16 21:45:00,ithaca,ny,us,,180.0
946,26837,1997-02-16 03:00:00,randolph,ny,us,circle,600.0
947,26910,2004-02-16 20:30:00,amityville,ny,us,egg,300.0
948,26911,2004-02-16 20:35:00,commack,ny,us,unknown,10.0
949,26913,2004-02-16 21:30:00,central islip,ny,us,fireball,20.0
950,26937,2008-02-16 03:35:00,rockaway beach,ny,,diamond,3600.0
951,26959,2009-02-16 19:30:00,new baltimore,ny,us,light,10.0
952,26997,2013-02-16 20:30:00,rochester,ny,us,light,300.0
953,27014,1980-02-17 19:10:00,canton,ny,us,light,20.0
954,27070,2005-02-17 23:20:00,glen cove,ny,us,diamond,1500.0
955,27094,2008-02-17 01:20:00,hastings on hudson,ny,,sphere,10.0
956,27110,2009-02-17 16:15:00,rockland county,ny,us,oval,20.0
957,27133,2012-02-17 18:45:00,tonawanda (town of),ny,us,light,900.0
958,27144,2012-02-17 23:00:00,newburgh,ny,us,triangle,300.0
959,27185,2001-02-18 21:05:00,rochester,ny,us,formation,10.0
960,27209,2005-02-18 18:55:00,batavia (near),ny,us,light,120.0
961,27222,2008-02-18 01:30:00,st. james,ny,us,unknown,15.0
962,27255,2011-02-18 19:10:00,sag harbor,ny,us,diamond,1800.0
963,27326,2001-02-19 19:30:00,cutchogue,ny,us,diamond,300.0
964,27352,2005-02-19 23:47:00,rochester,ny,us,egg,30.0
965,27356,2006-02-19 17:30:00,new york city,ny,us,changing,1200.0
966,27407,2011-02-19 06:30:00,endicott,ny,us,,480.0
967,27448,1947-02-20 22:15:00,syracuse,ny,us,disk,360.0
968,27453,1978-02-20 19:00:00,geneseo,ny,us,unknown,30.0
969,27506,2003-02-20 21:32:00,hauppauge,ny,us,light,80.0
970,27520,2005-02-20 02:15:00,hicksville,ny,us,egg,720.0
971,27572,2009-02-20 05:10:00,new york city (brooklyn),ny,us,light,120.0
972,27598,2011-02-20 20:10:00,hannacroix,ny,us,light,4.0
973,27652,1999-02-21 01:30:00,new york city (brooklyn) (bensonhurst),ny,us,light,1800.0
974,27668,2001-02-21 20:15:00,fishkill,ny,us,diamond,600.0
975,27676,2002-02-21 23:48:00,copiague,ny,us,circle,2.0
976,27682,2004-02-21 15:00:00,nyack,ny,us,triangle,180.0
977,27713,2008-02-21 19:30:00,purdy,ny,,egg,300.0
978,27720,2009-02-21 02:00:00,canandaigua,ny,us,unknown,600.0
979,27724,2009-02-21 20:00:00,astoria,ny,us,light,2.0
980,27785,2014-02-21 22:30:00,glenwood,ny,us,formation,60.0
981,27812,1999-02-02 10:00:00,new york city (bronx),ny,us,other,120.0
982,27819,2000-02-02 17:00:00,glenwood landing,ny,us,changing,1200.0
983,27836,2002-02-02 02:02:00,mineville,ny,us,triangle,120.0
984,27843,2002-02-02 18:10:00,schuyler falls,ny,us,egg,300.0
985,27873,2005-02-02 14:20:00,new york city (brooklyn),ny,us,fireball,600.0
986,27874,2005-02-02 17:29:00,hauppauge,ny,us,unknown,240.0
987,27875,2005-02-02 19:00:00,beacon,ny,us,light,3700.0
988,27895,2008-02-02 13:00:00,islandia,ny,us,circle,30.0
989,27940,2012-02-02 05:35:00,rotterdam,ny,us,triangle,45.0
990,27945,2012-02-02 20:15:00,henderson,ny,us,unknown,900.0
991,27997,1999-02-22 19:00:00,new york city,ny,us,light,2700.0
992,28033,2004-02-22 20:04:00,newfield,ny,us,fireball,10.0
993,28034,2004-02-22 20:04:00,stony brook,ny,us,circle,5.0
994,28035,2004-02-22 21:00:00,stone ridge,ny,us,oval,420.0
995,28047,2005-02-22 22:30:00,brewerton,ny,us,triangle,600.0
996,28049,2006-02-22 00:20:00,binghamton (40 south of kbgm),ny,us,unknown,240.0
997,28053,2006-02-22 21:00:00,yonkers,ny,us,disk,2520.0
998,28088,2010-02-22 17:30:00,new york city (manhattan),ny,us,disk,15.0
999,28112,2013-02-22 00:03:00,duanesburg,ny,us,oval,60.0
1000,28113,2013-02-22 07:20:00,buffalo,ny,us,fireball,120.0
1001,28122,2014-02-22 00:23:00,hopewell junction,ny,us,circle,60.0
1002,28154,2014-02-22 23:00:00,new york city (bronx),ny,us,light,15.0
1003,28198,2002-02-23 14:15:00,lynbrook,ny,us,oval,120.0
1004,28210,2003-02-23 20:30:00,new york city (astoria; queens),ny,us,circle,3600.0
1005,28213,2003-02-23 23:00:00,sodus,ny,us,light,30.0
1006,28217,2004-02-23 20:56:00,oneonta,ny,us,unknown,30.0
1007,28276,2011-02-23 07:15:00,central valley,ny,us,diamond,60.0
1008,28279,2011-02-23 19:50:00,holley,ny,us,triangle,120.0
1009,28306,2014-02-23 19:32:00,olean,ny,us,triangle,120.0
1010,28312,2014-02-23 20:43:00,ballston spa,ny,us,fireball,60.0
1011,28315,2014-02-23 21:00:00,latham,ny,us,circle,3.0
1012,28316,2014-02-23 21:00:00,levittown,ny,us,fireball,2.0
1013,28340,1999-02-24 22:30:00,elmira heights,ny,us,rectangle,1200.0
1014,28341,1999-02-25 00:00:00,congers,ny,us,other,420.0
1015,28395,2006-02-24 02:30:00,mt. morris,ny,us,other,2700.0
1016,28412,2007-02-24 21:00:00,new york city (bronx),ny,us,unknown,180.0
1017,28462,2013-02-24 21:30:00,poughkkepsie,ny,,circle,600.0
1018,28496,1999-02-25 10:40:00,johnson city (over&#44 northern sky),ny,us,fireball,2.0
1019,28529,2005-02-25 05:30:00,geneva,ny,us,other,600.0
1020,28535,2005-02-25 21:30:00,oceanside,ny,us,disk,600.0
1021,28545,2007-02-25 17:46:00,briarwood,ny,,flash,300.0
1022,28556,2008-02-25 18:58:00,jericho,ny,us,other,120.0
1023,28589,2012-02-25 10:58:00,staten island,ny,,cigar,180.0
1024,28618,1993-02-26 05:00:00,new york city,ny,us,light,1.2
1025,28622,1998-02-26 19:09:00,ontario,ny,us,disk,5.0
1026,28632,2000-02-26 06:29:00,tonawanda,ny,us,egg,60.0
1027,28662,2005-02-26 22:15:00,bellerose,ny,us,other,10.0
1028,28681,2008-02-26 01:00:00,mastic,ny,us,rectangle,900.0
1029,28687,2009-02-26 12:00:00,shirley,ny,us,circle,120.0
1030,28712,2012-02-26 02:00:00,youngstown,ny,us,oval,45.0
1031,28725,2013-02-26 06:00:00,liverpool,ny,us,sphere,360.0
1032,28735,2013-02-26 21:22:00,new york city (bronx),ny,us,light,720.0
1033,28760,1994-02-27 00:15:00,canandaigua,ny,us,rectangle,300.0
1034,28807,2004-02-27 06:00:00,truxton,ny,us,light,900.0
1035,28814,2005-02-27 00:05:00,new york city (staten island),ny,us,,2.0
1036,28815,2005-02-27 01:00:00,barneveld,ny,us,triangle,120.0
1037,28832,2007-02-27 22:30:00,new york city,ny,us,cross,5.0
1038,28856,2009-02-27 17:00:00,commack,ny,us,diamond,60.0
1039,28862,2009-02-27 23:30:00,east fishkill,ny,us,oval,60.0
1040,28875,2012-02-27 00:00:00,ontario,ny,us,flash,7200.0
1041,28912,2014-02-27 21:33:00,attica,ny,us,circle,300.0
1042,28933,1999-02-28 21:02:00,binghamton,ny,us,formation,45.0
1043,29002,2008-02-28 19:30:00,washingtonville,ny,us,fireball,30.0
1044,29033,2012-02-28 19:30:00,saratoga springs/malta,ny,,light,120.0
1045,29039,2012-02-28 22:20:00,mechanicville,ny,us,egg,1.0
1046,29040,2012-02-28 22:20:00,watertown,ny,us,light,3.0
1047,29057,2014-02-28 09:30:00,rochester,ny,us,light,5.0
1048,29061,2014-02-28 18:00:00,schenectady,ny,us,changing,300.0
1049,29064,2014-02-28 21:30:00,canandaigua,ny,us,teardrop,5.0
1050,29182,2009-02-03 14:28:00,yorktown heights&#44,ny,,circle,1800.0
1051,29189,2009-02-03 19:30:00,south new belrin,ny,,light,37800.0
1052,29201,2012-02-03 00:45:00,hawthorne,ny,us,cigar,4.0
1053,29336,2009-02-04 12:00:00,new york city (queens),ny,us,disk,600.0
1054,29339,2009-02-04 20:00:00,canandaigua,ny,us,unknown,1800.0
1055,29350,2010-02-04 06:15:00,spencerport,ny,us,disk,20.0
1056,29354,2011-02-04 19:00:00,marathon,ny,us,chevron,20.0
1057,29367,2012-02-04 17:00:00,greenwich,ny,us,other,120.0
1058,29389,2013-02-04 19:36:00,remsen,ny,us,cylinder,300.0
1059,29495,2011-02-05 18:00:00,latham,ny,us,oval,4.0
1060,29512,2012-02-05 18:30:00,niverville,ny,us,light,60.0
1061,29515,2012-02-05 20:35:00,sayre,ny,,light,1500.0
1062,29521,2012-02-05 22:00:00,patchogue,ny,us,light,120.0
1063,29578,2003-02-06 06:10:00,arkport,ny,us,changing,1200.0
1064,29597,2006-02-06 07:10:00,hunter (near),ny,us,triangle,15.0
1065,29633,2009-02-06 12:03:00,new york city (brooklyn),ny,us,fireball,3.0
1066,29665,2012-02-06 06:40:00,hamburg,ny,us,sphere,15.0
1067,29674,2012-02-06 19:00:00,tonawanda,ny,us,circle,900.0
1068,29681,2013-02-06 05:55:00,blossvale,ny,us,light,180.0
1069,29702,2014-02-06 17:17:00,new paltz,ny,us,changing,15.0
1070,29707,2014-02-06 21:00:00,new york city (queens),ny,us,circle,300.0
1071,29777,2008-02-07 06:00:00,new york city (manhattan),ny,us,light,1200.0
1072,29778,2008-02-07 06:33:00,new york city,ny,us,unknown,900.0
1073,29832,2014-02-07 18:30:00,harriman,ny,us,fireball,2.0
1074,29838,2014-02-07 20:55:00,rochester,ny,us,light,120.0
1075,29874,2001-02-08 20:15:00,rochester,ny,us,light,75.0
1076,29910,2006-02-08 06:45:00,piermont,ny,us,light,300.0
1077,29953,2009-02-08 20:20:00,waterloo,ny,us,sphere,2100.0
1078,29956,2010-02-08 05:40:00,riverhead,ny,us,circle,120.0
1079,29974,2012-02-08 18:30:00,tonawanda,ny,us,unknown,600.0
1080,29977,2012-02-08 19:30:00,cuyler,ny,us,unknown,1200.0
1081,29978,2012-02-08 19:30:00,cuyler,ny,us,unknown,600.0
1082,30001,2014-02-08 18:10:00,new york city (brooklyn),ny,us,sphere,10.0
1083,30010,2014-02-08 21:30:00,flushing,ny,us,cylinder,240.0
1084,30013,2014-02-08 22:30:00,new york city (queens),ny,us,circle,300.0
1085,30017,1990-02-09 02:30:00,plattsburg,ny,,light,180.0
1086,30039,2000-02-09 19:10:00,deer park,ny,us,light,5.0
1087,30089,2005-02-09 16:00:00,new york city (manhattan),ny,us,disk,600.0
1088,30119,2009-02-09 06:20:00,syracuse,ny,us,light,1200.0
1089,30155,2014-02-09 01:05:00,bethel,ny,us,diamond,300.0
1090,30172,1987-03-10 20:00:00,medford,ny,us,formation,300.0
1091,30183,1997-03-10 19:30:00,new york city,ny,us,light,900.0
1092,30256,2005-03-10 19:00:00,castleton,ny,,unknown,2.0
1093,30260,2005-03-10 20:10:00,latham,ny,us,diamond,60.0
1094,30282,2007-03-10 20:23:00,new york city (staten island),ny,us,light,180.0
1095,30297,2008-03-10 22:10:00,bergen,ny,us,chevron,20.0
1096,30302,2009-03-10 20:50:00,montgomery,ny,us,triangle,60.0
1097,30337,2012-03-10 20:00:00,west islip,ny,us,sphere,120.0
1098,30390,1998-03-11 20:10:00,northport,ny,us,light,2.0
1099,30416,2001-03-11 19:30:00,livonia,ny,us,light,1800.0
1100,30420,2002-03-11 11:30:00,new york city (yonkers),ny,us,diamond,300.0
1101,30427,2003-03-11 13:00:00,utica,ny,us,sphere,420.0
1102,30437,2004-03-11 19:00:00,lake grove,ny,us,triangle,900.0
1103,30525,2012-03-11 20:55:00,ogdensburg,ny,us,oval,20.0
1104,30534,2014-03-11 04:02:00,guilderland,ny,us,light,20.0
1105,30537,2014-03-11 11:00:00,new york city (brooklyn),ny,us,cylinder,300.0
1106,30549,1968-03-01 15:00:00,new york city,ny,us,disk,120.0
1107,30580,1989-03-01 20:00:00,poughkeepsie,ny,us,chevron,60.0
1108,30601,1996-03-01 19:00:00,byron,ny,us,formation,10800.0
1109,30616,1998-03-01 19:00:00,windham,ny,us,formation,300.0
1110,30627,2000-03-01 04:45:00,coram,ny,us,light,20.0
1111,30639,2001-03-01 10:00:00,new york city,ny,us,oval,300.0
1112,30648,2002-03-01 00:38:00,oceanside,ny,us,,10.0
1113,30660,2003-03-01 22:00:00,bellmore,ny,us,circle,5.0
1114,30689,2006-03-01 15:00:00,new york city (brooklyn),ny,us,formation,900.0
1115,30725,2009-03-01 14:23:00,hudson falls,ny,us,sphere,15.0
1116,30749,2011-03-01 17:15:00,new york city (manhattan),ny,us,other,300.0
1117,30760,2012-03-01 18:45:00,garden city,ny,us,,10.0
1118,30804,2014-03-01 21:30:00,patchogue,ny,us,light,600.0
1119,30854,2000-03-12 19:35:00,falconer,ny,us,triangle,15.0
1120,30895,2005-03-12 10:00:00,basom,ny,us,fireball,10.0
1121,30936,2008-03-13 00:00:00,black river,ny,us,sphere,600.0
1122,30944,2009-03-12 21:00:00,new york city (staten island),ny,us,light,30.0
1123,30975,2012-03-12 21:00:00,monticello,ny,us,oval,120.0
1124,30981,2012-03-12 22:04:00,syracuse,ny,us,other,300.0
1125,31087,1999-03-13 19:35:00,new york city (brooklyn),ny,us,rectangle,40.0
1126,31169,2006-03-13 22:56:00,new york city (manhattan),ny,us,triangle,120.0
1127,31182,2007-03-13 22:33:00,winthrop,ny,us,sphere,180.0
1128,31185,2007-03-13 23:20:00,bergen,ny,us,circle,73800.0
1129,31208,2010-03-13 18:00:00,new york city (staten island),ny,us,sphere,3600.0
1130,31223,2011-03-13 22:00:00,plattekill,ny,us,triangle,3600.0
1131,31225,2012-03-13 00:00:00,saratoga springs,ny,us,changing,120.0
1132,31245,2012-03-13 23:00:00,binghamton,ny,us,formation,8.0
1133,31285,2000-03-14 04:50:00,new york city/staten island (w/ new jersey),ny,,unknown,300.0
1134,31348,2006-03-14 21:00:00,marlboro,ny,us,triangle,600.0
1135,31352,2007-03-14 05:00:00,new york city (queens),ny,us,circle,3600.0
1136,31400,2012-03-14 02:35:00,catskill,ny,us,unknown,10800.0
1137,31409,2012-03-14 20:00:00,vestal,ny,us,fireball,120.0
1138,31414,2012-03-14 21:30:00,rocky point,ny,us,sphere,10800.0
1139,31415,2012-03-14 22:00:00,buffalo,ny,us,light,900.0
1140,31420,2012-03-14 23:15:00,niagara falls,ny,us,formation,10.0
1141,31425,2012-03-14 23:50:00,monroe,ny,us,flash,5.0
1142,31443,2014-03-14 22:00:00,rochester,ny,us,unknown,300.0
1143,31572,1999-03-15 22:10:00,new york city (bronx),ny,us,circle,300.0
1144,31576,2000-03-15 08:30:00,pine bush/walden,ny,,other,30.0
1145,31577,2000-03-15 14:00:00,utica,ny,us,disk,120.0
1146,31645,2004-03-15 00:00:00,cold spring,ny,us,unknown,300.0
1147,31665,2005-03-15 01:00:00,mayfield,ny,us,light,60.0
1148,31728,2009-03-15 00:30:00,rochester,ny,us,fireball,240.0
1149,31743,2009-03-15 22:15:00,riverhead,ny,us,other,60.0
1150,31772,2012-03-15 22:00:00,syracuse,ny,us,light,180.0
1151,31836,2002-03-16 19:10:00,granville,ny,us,,300.0
1152,31916,2010-03-16 15:30:00,hewlett,ny,us,sphere,45.0
1153,31924,2010-03-16 23:30:00,little neck,ny,us,unknown,7200.0
1154,31935,2012-03-16 04:00:00,staten island,ny,,light,5.0
1155,31943,2012-03-16 20:30:00,ashville,ny,us,teardrop,4.0
1156,31961,2013-03-16 20:15:00,oswego,ny,us,triangle,10.0
1157,31983,1987-03-17 21:00:00,new york city (bronx),ny,us,chevron,900.0
1158,31984,1988-03-17 19:30:00,new york city (yonkers),ny,us,oval,6300.0
1159,31985,1988-03-17 20:00:00,ossining,ny,us,egg,3600.0
1160,31986,1988-03-17 22:00:00,pleasantville,ny,us,egg,1200.0
1161,31999,1999-03-17 19:30:00,moira,ny,us,light,480.0
1162,32010,2001-03-17 02:46:00,orchard park,ny,us,cigar,420.0
1163,32017,2002-03-17 11:20:00,eastchester,ny,us,diamond,300.0
1164,32018,2002-03-17 11:33:00,eastchester,ny,us,diamond,212.0
1165,32058,2006-03-17 20:00:00,nanuet,ny,us,oval,1200.0
1166,32073,2008-03-17 20:45:00,potsdam,ny,us,changing,300.0
1167,32075,2008-03-17 22:00:00,yonkers,ny,us,rectangle,600.0
1168,32084,2009-03-17 20:35:00,star lake,ny,us,unknown,60.0
1169,32090,2010-03-17 00:00:00,highland,ny,us,light,15.0
1170,32097,2011-03-17 17:30:00,middletown,ny,us,sphere,420.0
1171,32105,2012-03-17 15:00:00,east islip,ny,us,cigar,600.0
1172,32151,2001-03-18 14:50:00,new york city,ny,us,circle,10.0
1173,32217,2008-03-18 21:00:00,cherry valley,ny,us,sphere,32400.0
1174,32255,2012-03-18 20:00:00,buffalo,ny,us,sphere,600.0
1175,32332,2003-03-19 21:00:00,new york city (bronx),ny,us,other,1200.0
1176,32403,2010-03-19 23:00:00,buffalo,ny,us,formation,10.0
1177,32429,2012-03-19 20:20:00,niskayuna,ny,us,disk,180.0
1178,32430,2012-03-19 22:00:00,buffalo,ny,us,fireball,180.0
1179,32437,2013-03-19 21:00:00,new paltz,ny,us,fireball,180.0
1180,32475,1996-03-20 19:00:00,apalachin,ny,us,disk,240.0
1181,32481,1998-03-20 00:00:00,harriman state park,ny,,light,180.0
1182,32489,1999-03-20 20:15:00,horseheads,ny,us,chevron,15.0
1183,32590,2012-03-20 00:00:00,hopewell junction,ny,us,triangle,7200.0
1184,32592,2012-03-20 03:40:00,west seneca,ny,,triangle,60.0
1185,32606,2012-03-20 22:00:00,hopewell junction,ny,us,triangle,3600.0
1186,32646,2014-03-20 21:00:00,lockwood,ny,us,,120.0
1187,32666,1999-03-21 00:55:00,rome,ny,us,unknown,5.0
1188,32771,2012-03-21 04:30:00,plattsburgh,ny,us,other,30.0
1189,32773,2012-03-21 06:00:00,whitesboro,ny,us,light,180.0
1190,32779,2012-03-21 19:30:00,de kalb,ny,us,unknown,2.0
