Unnamed: 0.1,Unnamed: 0,datetime,city,state,country,shape,duration (seconds),year,month,day,hour,min,sec
874,24572.0,2010-01-04 02:40:00,glen spey,ny,us,flash,2100.0,2010,01,04,2,2,2100.0
884,24774.0,2010-01-05 17:43:00,new paltz,ny,us,triangle,45.0,2010,01,05,17,17,45.0
894,25117.0,2010-01-07 05:15:00,southampton,ny,us,formation,30.0,2010,01,07,5,5,30.0
903,25455.0,2010-01-09 21:30:00,buffalo,ny,us,light,2.0,2010,01,09,21,21,2.0
644,16792.0,2010-01-20 03:34:00,gowanda,ny,us,fireball,5.0,2010,01,20,3,3,5.0
645,16799.0,2010-01-20 19:00:00,poughkeepsie,ny,us,disk,900.0,2010,01,20,19,19,900.0
662,17545.0,2010-01-21 18:05:00,rochester,ny,us,circle,2400.0,2010,01,21,18,18,2400.0
732,19734.0,2010-01-22 23:20:00,peekskill,ny,us,unknown,30.0,2010,01,22,23,23,30.0
1055,29350.0,2010-02-04 06:15:00,spencerport,ny,us,disk,20.0,2010,02,04,6,6,20.0
1078,29956.0,2010-02-08 05:40:00,riverhead,ny,us,circle,120.0,2010,02,08,5,5,120.0
998,28088.0,2010-02-22 17:30:00,new york city (manhattan),ny,us,disk,15.0,2010,02,22,17,17,15.0
1256,34702.0,2010-03-04 23:45:00,ballston lake,ny,us,fireball,2.0,2010,03,04,23,23,2.0
1263,34848.0,2010-03-05 17:20:00,hicksville,ny,us,oval,90.0,2010,03,05,17,17,90.0
1274,35222.0,2010-03-07 21:17:00,liverpool,ny,us,changing,60.0,2010,03,07,21,21,60.0
1129,31208.0,2010-03-13 18:00:00,new york city (staten island),ny,us,sphere,3600.0,2010,03,13,18,18,3600.0
1152,31916.0,2010-03-16 15:30:00,hewlett,ny,us,sphere,45.0,2010,03,16,15,15,45.0
1153,31924.0,2010-03-16 23:30:00,little neck,ny,us,unknown,7200.0,2010,03,16,23,23,7200.0
1169,32090.0,2010-03-17 00:00:00,highland,ny,us,light,15.0,2010,03,17,0,0,15.0
1176,32403.0,2010-03-19 23:00:00,buffalo,ny,us,formation,10.0,2010,03,19,23,23,10.0
1460,41070.0,2010-04-09 22:00:00,plainview,ny,us,unknown,300.0,2010,04,09,22,22,300.0
1294,35734.0,2010-04-10 01:04:00,new york city (queens),ny,us,oval,900.0,2010,04,10,1,1,900.0
1297,35900.0,2010-04-11 21:00:00,hudson,ny,us,triangle,600.0,2010,04,11,21,21,600.0
1312,36351.0,2010-04-12 00:00:00,camillus,ny,us,cigar,600.0,2010,04,12,0,0,600.0
1322,36682.0,2010-04-14 06:30:00,andover,ny,us,cylinder,20.0,2010,04,14,6,6,20.0
1323,36683.0,2010-04-14 09:50:00,auburn,ny,us,changing,55.0,2010,04,14,9,9,55.0
1324,36691.0,2010-04-14 22:00:00,auburn,ny,us,changing,60.0,2010,04,14,22,22,60.0
1349,37466.0,2010-04-17 22:12:00,angola,ny,us,triangle,3600.0,2010,04,17,22,22,3600.0
1391,38527.0,2010-04-22 23:00:00,lagrangeville,ny,us,cigar,300.0,2010,04,22,23,23,300.0
1409,38880.0,2010-04-24 03:00:00,east islip,ny,us,sphere,60.0,2010,04,24,3,3,60.0
1431,39750.0,2010-04-29 03:00:00,massapequa,ny,us,light,300.0,2010,04,29,3,3,300.0
1509,42255.0,2010-05-14 21:12:00,saugerties,ny,us,light,180.0,2010,05,14,21,21,180.0
1545,43217.0,2010-05-19 12:00:00,new york city (staten island),ny,us,disk,180.0,2010,05,19,12,12,180.0
1562,43884.0,2010-05-22 11:58:00,howard beach,ny,us,circle,1800.0,2010,05,22,11,11,1800.0
1616,45102.0,2010-05-30 10:30:00,watertown,ny,us,circle,7200.0,2010,05,30,10,10,7200.0
1617,45242.0,2010-05-31 02:50:00,mastic,ny,us,circle,3.0,2010,05,31,2,2,3.0
1747,47917.0,2010-06-01 01:00:00,massapequa,ny,us,light,45.0,2010,06,01,1,1,45.0
1748,47919.0,2010-06-01 05:00:00,buffalo,ny,us,formation,10.0,2010,06,01,5,5,10.0
1749,47921.0,2010-06-01 17:40:00,new york city (queens village),ny,us,cigar,240.0,2010,06,01,17,17,240.0
1750,47922.0,2010-06-01 19:05:00,new york city (manhattan),ny,us,other,300.0,2010,06,01,19,19,300.0
1866,50871.0,2010-06-02 09:30:00,garden city,ny,us,cigar,900.0,2010,06,02,9,9,900.0
2003,53966.0,2010-06-06 02:00:00,new york city (brooklyn),ny,us,sphere,3600.0,2010,06,06,2,2,3600.0
1756,48133.0,2010-06-12 00:00:00,rochester,ny,us,triangle,1200.0,2010,06,12,0,0,1200.0
1765,48511.0,2010-06-14 22:15:00,monroe,ny,us,unknown,30.0,2010,06,14,22,22,30.0
1835,50204.0,2010-06-19 22:50:00,watertown,ny,us,other,300.0,2010,06,19,22,22,300.0
1859,50714.0,2010-06-21 01:00:00,new york city (brooklyn),ny,us,light,5.0,2010,06,21,1,1,5.0
1888,51329.0,2010-06-23 23:30:00,chappaqua,ny,us,sphere,120.0,2010,06,23,23,23,120.0
1908,51790.0,2010-06-25 23:35:00,utica,ny,us,light,60.0,2010,06,25,23,23,60.0
1928,52332.0,2010-06-28 16:00:00,lyndonville,ny,us,circle,15.0,2010,06,28,16,16,15.0
2087,55564.0,2010-07-01 23:00:00,lackawanna,ny,us,triangle,300.0,2010,07,01,23,23,300.0
2363,61375.0,2010-07-03 21:30:00,watkins glen,ny,us,light,360.0,2010,07,03,21,21,360.0
2384,62184.0,2010-07-04 22:00:00,wading river? franklin sq,ny,,oval,300.0,2010,07,04,22,22,300.0
2386,62219.0,2010-07-04 22:54:00,auburn,ny,us,triangle,10.0,2010,07,04,22,22,10.0
2385,62218.0,2010-07-04 22:54:00,auburn,ny,us,triangle,10.0,2010,07,04,22,22,10.0
2388,62228.0,2010-07-04 23:00:00,hempstead,ny,us,light,600.0,2010,07,04,23,23,600.0
2387,62226.0,2010-07-04 23:00:00,grand island,ny,,fireball,3.0,2010,07,04,23,23,3.0
2389,62244.0,2010-07-04 23:10:00,wassaic,ny,us,circle,60.0,2010,07,04,23,23,60.0
2390,62248.0,2010-07-04 23:30:00,cortland,ny,us,fireball,300.0,2010,07,04,23,23,300.0
2421,62968.0,2010-07-05 23:00:00,cooperstown,ny,us,light,5.0,2010,07,05,23,23,5.0
2422,62972.0,2010-07-05 23:30:00,lynbrook,ny,us,oval,120.0,2010,07,05,23,23,120.0
2444,63837.0,2010-07-08 23:13:00,sayville,ny,us,flash,1800.0,2010,07,08,23,23,1800.0
2452,64038.0,2010-07-09 21:45:00,rome,ny,us,triangle,900.0,2010,07,09,21,21,900.0
2453,64045.0,2010-07-09 22:12:00,selden,ny,us,circle,30.0,2010,07,09,22,22,30.0
2040,54808.0,2010-07-10 21:30:00,springwater,ny,us,fireball,300.0,2010,07,10,21,21,300.0
2041,54832.0,2010-07-10 23:20:00,orangeburg,ny,us,cylinder,60.0,2010,07,10,23,23,60.0
2042,54834.0,2010-07-10 23:50:00,east hampton,ny,us,circle,30.0,2010,07,10,23,23,30.0
2055,55031.0,2010-07-11 01:00:00,fairport,ny,us,triangle,900.0,2010,07,11,1,1,900.0
2056,55042.0,2010-07-11 18:00:00,smithtown,ny,us,flash,900.0,2010,07,11,18,18,900.0
2057,55047.0,2010-07-11 21:15:00,sag harbor,ny,us,light,120.0,2010,07,11,21,21,120.0
2135,56353.0,2010-07-14 21:55:00,rochester,ny,us,light,30.0,2010,07,14,21,21,30.0
2178,57639.0,2010-07-17 19:15:00,west seneca,ny,,sphere,30.0,2010,07,17,19,19,30.0
2179,57642.0,2010-07-17 21:38:00,tonawanda,ny,us,circle,600.0,2010,07,17,21,21,600.0
2180,57656.0,2010-07-17 23:30:00,brookhaven,ny,us,light,120.0,2010,07,17,23,23,120.0
2217,58426.0,2010-07-20 00:35:00,albany,ny,us,other,2.0,2010,07,20,0,0,2.0
2218,58428.0,2010-07-20 01:00:00,selkirk,ny,us,unknown,60.0,2010,07,20,1,1,60.0
2219,58435.0,2010-07-20 12:35:00,appleton,ny,us,light,45.0,2010,07,20,12,12,45.0
2273,59503.0,2010-07-24 18:30:00,new york city,ny,us,sphere,120.0,2010,07,24,18,18,120.0
2274,59509.0,2010-07-24 22:55:00,minetto,ny,us,triangle,120.0,2010,07,24,22,22,120.0
2355,61132.0,2010-07-31 22:10:00,tarrytown,ny,us,circle,30.0,2010,07,31,22,22,30.0
2834,71904.0,2010-08-06 18:00:00,south cairo,ny,us,triangle,120.0,2010,08,06,18,18,120.0
2850,72155.0,2010-08-07 20:20:00,baiting h,ny,,disk,120.0,2010,08,07,20,20,120.0
2851,72156.0,2010-08-07 20:45:00,cooperstown,ny,us,fireball,180.0,2010,08,07,20,20,180.0
2852,72157.0,2010-08-07 21:00:00,south cairo,ny,us,light,180.0,2010,08,07,21,21,180.0
2872,72691.0,2010-08-09 09:00:00,ridgewood,ny,us,other,40.0,2010,08,09,9,9,40.0
2873,72692.0,2010-08-09 15:00:00,new york city (central park),ny,us,circle,30.0,2010,08,09,15,15,30.0
2473,64351.0,2010-08-10 00:00:00,minoa,ny,us,other,20.0,2010,08,10,0,0,20.0
2529,65781.0,2010-08-13 22:45:00,pompey,ny,us,formation,120.0,2010,08,13,22,22,120.0
2586,67037.0,2010-08-16 20:15:00,circleville,ny,us,light,60.0,2010,08,16,20,20,60.0
2600,67515.0,2010-08-18 23:00:00,scotchtown,ny,us,unknown,5.0,2010,08,18,23,23,5.0
2634,68151.0,2010-08-20 01:00:00,alexandria,ny,,sphere,1800.0,2010,08,20,1,1,1800.0
2648,68437.0,2010-08-21 22:00:00,franklin square,ny,us,fireball,1200.0,2010,08,21,22,22,1200.0
2734,70057.0,2010-08-27 20:55:00,binghamton,ny,us,light,180.0,2010,08,27,20,20,180.0
2735,70065.0,2010-08-27 23:30:00,harriman state park,ny,,light,4.0,2010,08,27,23,23,4.0
2750,70281.0,2010-08-28 18:10:00,ardsley,ny,us,oval,180.0,2010,08,28,18,18,180.0
2751,70287.0,2010-08-28 20:30:00,ardsley,ny,us,rectangle,60.0,2010,08,28,20,20,60.0
2752,70294.0,2010-08-28 21:30:00,valatie,ny,us,light,30.0,2010,08,28,21,21,30.0
2753,70300.0,2010-08-28 22:30:00,rochester,ny,us,fireball,600.0,2010,08,28,22,22,600.0
2754,70302.0,2010-08-28 23:30:00,ardsley,ny,us,other,30.0,2010,08,28,23,23,30.0
2764,70478.0,2010-08-29 16:00:00,irondequoit,ny,us,cylinder,40.0,2010,08,29,16,16,40.0
2765,70481.0,2010-08-29 21:00:00,cutchogue,ny,us,unknown,3600.0,2010,08,29,21,21,3600.0
2777,70706.0,2010-08-30 01:30:00,mountaindale,ny,,circle,7200.0,2010,08,30,1,1,7200.0
2798,70965.0,2010-08-31 22:00:00,new york city (queens),ny,us,light,180.0,2010,08,31,22,22,180.0
3147,78981.0,2010-09-03 21:51:00,webster,ny,us,triangle,3000.0,2010,09,03,21,21,3000.0
3156,79192.0,2010-09-04 20:51:00,middletown,ny,us,unknown,3.0,2010,09,04,20,20,3.0
3157,79199.0,2010-09-04 22:00:00,lindenhurst,ny,us,unknown,90.0,2010,09,04,22,22,90.0
3167,79416.0,2010-09-05 20:50:00,north tonawanda,ny,us,triangle,1200.0,2010,09,05,20,20,1200.0
3168,79424.0,2010-09-05 23:00:00,rochester,ny,us,circle,45.0,2010,09,05,23,23,45.0
3178,79623.0,2010-09-06 04:30:00,babylon,ny,us,disk,1200.0,2010,09,06,4,4,1200.0
3187,79813.0,2010-09-07 01:17:00,mountaindale,ny,,light,3600.0,2010,09,07,1,1,3600.0
3213,80260.0,2010-09-09 00:31:00,new york city (manhattan),ny,us,disk,180.0,2010,09,09,0,0,180.0
2884,72941.0,2010-09-10 05:30:00,inwood,ny,us,light,1800.0,2010,09,10,5,5,1800.0
2885,72946.0,2010-09-10 20:45:00,rochester,ny,us,unknown,3600.0,2010,09,10,20,20,3600.0
2886,72947.0,2010-09-10 21:00:00,frankfort,ny,us,oval,120.0,2010,09,10,21,21,120.0
2911,73220.0,2010-09-11 15:00:00,new york city,ny,us,other,1200.0,2010,09,11,15,15,1200.0
2953,74209.0,2010-09-13 12:00:00,utica,ny,us,light,30.0,2010,09,13,12,12,30.0
2990,74951.0,2010-09-15 19:40:00,hampton bays,ny,us,triangle,10.0,2010,09,15,19,19,10.0
3013,75606.0,2010-09-18 14:42:00,rochester,ny,us,egg,120.0,2010,09,18,14,14,120.0
3014,75608.0,2010-09-18 18:00:00,woodbury,ny,us,light,600.0,2010,09,18,18,18,600.0
3015,75610.0,2010-09-18 20:30:00,westbury,ny,us,fireball,600.0,2010,09,18,20,20,600.0
3054,76443.0,2010-09-21 08:32:00,cicero,ny,us,circle,1.0,2010,09,21,8,8,1.0
3105,77871.0,2010-09-26 04:30:00,sayville,ny,us,other,20.0,2010,09,26,4,4,20.0
257,6159.0,2010-10-03 05:20:00,new york city (staten island),ny,us,oval,900.0,2010,10,03,5,5,900.0
258,6169.0,2010-10-03 22:00:00,new york city,ny,us,light,300.0,2010,10,03,22,22,300.0
271,6541.0,2010-10-05 19:34:00,buffalo,ny,us,changing,240.0,2010,10,05,19,19,240.0
299,7121.0,2010-10-08 07:25:00,canandaigua,ny,us,flash,180.0,2010,10,08,7,7,180.0
12,212.0,2010-10-10 01:00:00,orchard park,ny,us,light,7200.0,2010,10,10,1,1,7200.0
13,227.0,2010-10-10 21:30:00,albany,ny,us,circle,10.0,2010,10,10,21,21,10.0
30,423.0,2010-10-11 04:50:00,albany,ny,us,oval,120.0,2010,10,11,4,4,120.0
74,1376.0,2010-10-13 04:45:00,rochester,ny,us,light,3600.0,2010,10,13,4,4,3600.0
110,2209.0,2010-10-15 03:30:00,buffalo,ny,us,sphere,5400.0,2010,10,15,3,3,5400.0
111,2219.0,2010-10-15 21:27:00,buffalo,ny,us,fireball,120.0,2010,10,15,21,21,120.0
130,2810.0,2010-10-18 04:00:00,highland,ny,us,triangle,60.0,2010,10,18,4,4,60.0
131,2813.0,2010-10-18 07:30:00,honeoye falls,ny,us,,10.0,2010,10,18,7,7,10.0
134,3001.0,2010-10-19 13:00:00,yonkers,ny,us,sphere,900.0,2010,10,19,13,13,900.0
184,4104.0,2010-10-23 07:00:00,highland,ny,us,other,10.0,2010,10,23,7,7,10.0
192,4567.0,2010-10-25 23:00:00,new york city (brooklyn),ny,us,light,2400.0,2010,10,25,23,23,2400.0
211,4929.0,2010-10-27 21:00:00,brockport,ny,us,triangle,1800.0,2010,10,27,21,21,1800.0
228,5344.0,2010-10-29 05:15:00,herkimer,ny,us,fireball,20.0,2010,10,29,5,5,20.0
351,8468.0,2010-11-01 00:00:00,rushville/canandaguia,ny,,light,300.0,2010,11,01,0,0,300.0
352,8477.0,2010-11-01 18:00:00,forest hills,ny,us,cylinder,60.0,2010,11,01,18,18,60.0
556,14169.0,2010-11-03 23:00:00,albany,ny,us,light,10800.0,2010,11,03,23,23,10800.0
592,15400.0,2010-11-06 16:00:00,arkport,ny,us,light,60.0,2010,11,06,16,16,60.0
603,15767.0,2010-11-07 00:30:00,canajoharie,ny,us,flash,3600.0,2010,11,07,0,0,3600.0
324,7773.0,2010-11-10 00:00:00,boston,ny,us,flash,3600.0,2010,11,10,0,0,3600.0
325,7780.0,2010-11-10 17:45:00,verona,ny,us,diamond,60.0,2010,11,10,17,17,60.0
337,8010.0,2010-11-11 17:00:00,wallkill,ny,us,other,240.0,2010,11,11,17,17,240.0
372,8762.0,2010-11-12 00:00:00,ithaca,ny,us,other,3600.0,2010,11,12,0,0,3600.0
373,8777.0,2010-11-12 21:00:00,north sanford,ny,us,circle,5.0,2010,11,12,21,21,5.0
390,9215.0,2010-11-14 21:00:00,washingtonville,ny,us,unknown,120.0,2010,11,14,21,21,120.0
484,11663.0,2010-11-20 17:00:00,averill park,ny,us,disk,10.0,2010,11,20,17,17,10.0
515,12617.0,2010-11-23 16:55:00,albany (3 hrs w of: on interstate-90 near exit 44),ny,us,other,45.0,2010,11,23,16,16,45.0
518,12787.0,2010-11-24 07:04:00,gloversville,ny,us,formation,900.0,2010,11,24,7,7,900.0
733,19735.0,2010-12-02 23:22:00,medford,ny,us,other,5.0,2010,12,02,23,23,5.0
848,23629.0,2010-12-08 20:35:00,pine bush,ny,us,light,120.0,2010,12,08,20,20,120.0
849,23630.0,2010-12-08 21:20:00,newburgh,ny,us,changing,300.0,2010,12,08,21,21,300.0
692,18414.0,2010-12-15 06:30:00,new york city (staten island),ny,us,circle,2100.0,2010,12,15,6,6,2100.0
699,18579.0,2010-12-16 19:40:00,airmont,ny,us,light,600.0,2010,12,16,19,19,600.0
713,18996.0,2010-12-19 04:27:00,new york city (queens),ny,us,light,2700.0,2010,12,19,4,4,2700.0
750,20540.0,2010-12-25 22:00:00,southampton,ny,us,light,120.0,2010,12,25,22,22,120.0
867,24403.0,2011-01-03 05:30:00,selden,ny,us,light,45.0,2011,01,03,5,5,45.0
888,24903.0,2011-01-06 03:30:00,penn yan,ny,us,flash,180.0,2011,01,06,3,3,180.0
353,8505.0,2011-01-11 18:30:00,buffalo area (in-flight observation),ny,,unknown,300.0,2011,01,11,18,18,300.0
354,8506.0,2011-01-11 18:45:00,buffalo area (in-flight observation),ny,,unknown,300.0,2011,01,11,18,18,300.0
595,15438.0,2011-01-16 22:12:00,new york,ny,us,light,300.0,2011,01,16,22,22,300.0
832,23034.0,2011-01-26 03:00:00,new york city (brooklyn),ny,us,fireball,180.0,2011,01,26,3,3,180.0
1056,29354.0,2011-02-04 19:00:00,marathon,ny,us,chevron,20.0,2011,02,04,19,19,20.0
1059,29495.0,2011-02-05 18:00:00,latham,ny,us,oval,4.0,2011,02,05,18,18,4.0
920,26162.0,2011-02-12 05:30:00,niagara falls,ny,us,sphere,60.0,2011,02,12,5,5,60.0
938,26489.0,2011-02-14 12:35:00,tuckahoe,ny,us,teardrop,3.0,2011,02,14,12,12,3.0
939,26493.0,2011-02-14 19:30:00,millbrook,ny,us,teardrop,180.0,2011,02,14,19,19,180.0
962,27255.0,2011-02-18 19:10:00,sag harbor,ny,us,diamond,1800.0,2011,02,18,19,19,1800.0
966,27407.0,2011-02-19 06:30:00,endicott,ny,us,,480.0,2011,02,19,6,6,480.0
972,27598.0,2011-02-20 20:10:00,hannacroix,ny,us,light,4.0,2011,02,20,20,20,4.0
1007,28276.0,2011-02-23 07:15:00,central valley,ny,us,diamond,60.0,2011,02,23,7,7,60.0
1008,28279.0,2011-02-23 19:50:00,holley,ny,us,triangle,120.0,2011,02,23,19,19,120.0
1116,30749.0,2011-03-01 17:15:00,new york city (manhattan),ny,us,other,300.0,2011,03,01,17,17,300.0
1257,34707.0,2011-03-04 11:15:00,new york city (queens),ny,us,unknown,1200.0,2011,03,04,11,11,1200.0
1258,34708.0,2011-03-04 11:20:00,new york city (time square),ny,us,circle,1800.0,2011,03,04,11,11,1800.0
1130,31223.0,2011-03-13 22:00:00,plattekill,ny,us,triangle,3600.0,2011,03,13,22,22,3600.0
1170,32097.0,2011-03-17 17:30:00,middletown,ny,us,sphere,420.0,2011,03,17,17,17,420.0
1231,34067.0,2011-03-29 20:00:00,oakdale,ny,us,circle,300.0,2011,03,29,20,20,300.0
1381,38355.0,2011-04-02 00:36:00,springville,ny,us,unknown,4.0,2011,04,02,0,0,4.0
1382,38362.0,2011-04-02 21:00:00,franklin square/valley stream border,ny,,triangle,5.0,2011,04,02,21,21,5.0
1448,40750.0,2011-04-07 09:00:00,new york,ny,us,cylinder,6.0,2011,04,07,9,9,6.0
1449,40751.0,2011-04-07 19:00:00,valatie,ny,us,light,300.0,2011,04,07,19,19,300.0
1456,40903.0,2011-04-08 01:00:00,auburn,ny,us,triangle,600.0,2011,04,08,1,1,600.0
1461,41075.0,2011-04-09 01:30:00,buffalo,ny,us,circle,15.0,2011,04,09,1,1,15.0
1462,41082.0,2011-04-09 20:30:00,grand island,ny,,light,30.0,2011,04,09,20,20,30.0
1332,37067.0,2011-04-15 19:00:00,campville,ny,us,light,900.0,2011,04,15,19,19,900.0
1333,37070.0,2011-04-15 23:50:00,new york city,ny,us,circle,900.0,2011,04,15,23,23,900.0
1354,37628.0,2011-04-18 22:05:00,new york city (queens),ny,us,triangle,7.0,2011,04,18,22,22,7.0
1364,37792.0,2011-04-19 03:00:00,sea cliff,ny,us,light,30.0,2011,04,19,3,3,30.0
1417,39229.0,2011-04-26 21:00:00,rockland,ny,us,light,10.0,2011,04,26,21,21,10.0
1432,39763.0,2011-04-29 22:30:00,corning,ny,us,light,10800.0,2011,04,29,22,22,10800.0
1437,39927.0,2011-04-30 09:00:00,pennellville,ny,us,light,60.0,2011,04,30,9,9,60.0
1489,41759.0,2011-05-01 21:30:00,sound beach,ny,us,light,240.0,2011,05,01,21,21,240.0
1642,45764.0,2011-05-05 01:03:00,rochester,ny,us,triangle,300.0,2011,05,05,1,1,300.0
1658,46115.0,2011-05-07 12:44:00,douglaston,ny,us,triangle,60.0,2011,05,07,12,12,60.0
1659,46118.0,2011-05-07 21:30:00,cambria,ny,,unknown,6.0,2011,05,07,21,21,6.0
1503,42119.0,2011-05-13 21:00:00,olivebridge,ny,us,light,5.0,2011,05,13,21,21,5.0
1510,42261.0,2011-05-14 02:50:00,new york city (brooklyn),ny,us,changing,1200.0,2011,05,14,2,2,1200.0
1568,44049.0,2011-05-23 10:30:00,south kortright,ny,us,oval,3600.0,2011,05,23,10,10,3600.0
1599,44800.0,2011-05-28 21:55:00,buffalo,ny,us,unknown,240.0,2011,05,28,21,21,240.0
1600,44802.0,2011-05-28 22:00:00,new york city (queens),ny,us,disk,900.0,2011,05,28,22,22,900.0
1601,44803.0,2011-05-28 22:00:00,new york city (queens/whitestone),ny,us,unknown,15.0,2011,05,28,22,22,15.0
1610,44968.0,2011-05-29 23:25:00,ithaca,ny,us,formation,300.0,2011,05,29,23,23,300.0
1751,47933.0,2011-06-01 00:00:00,bergen,ny,us,triangle,120.0,2011,06,01,0,0,120.0
1978,53393.0,2011-06-03 22:00:00,cuba,ny,us,sphere,300.0,2011,06,03,22,22,300.0
1984,53536.0,2011-06-04 21:30:00,rochester,ny,us,fireball,600.0,2011,06,04,21,21,600.0
1985,53537.0,2011-06-04 22:10:00,beacon,ny,us,triangle,60.0,2011,06,04,22,22,60.0
1992,53719.0,2011-06-05 14:38:00,buffalo,ny,us,diamond,10.0,2011,06,05,14,14,10.0
2011,54177.0,2011-06-07 21:29:00,huntington,ny,us,flash,4.0,2011,06,07,21,21,4.0
2012,54179.0,2011-06-07 22:30:00,palermo,ny,us,light,180.0,2011,06,07,22,22,180.0
1686,46656.0,2011-06-10 09:00:00,new rochelle,ny,us,unknown,2.0,2011,06,10,9,9,2.0
1687,46664.0,2011-06-10 23:00:00,pawling,ny,us,fireball,10.0,2011,06,10,23,23,10.0
1757,48152.0,2011-06-12 22:56:00,hudson falls,ny,us,other,600.0,2011,06,12,22,22,600.0
1766,48525.0,2011-06-14 22:25:00,astoria,ny,us,cigar,15.0,2011,06,14,22,22,15.0
1767,48528.0,2011-06-14 23:30:00,new york city (manhattan),ny,us,sphere,420.0,2011,06,14,23,23,420.0
1798,49392.0,2011-06-15 03:00:00,pennellville,ny,us,light,180.0,2011,06,15,3,3,180.0
1817,49801.0,2011-06-17 21:30:00,cicero,ny,us,fireball,120.0,2011,06,17,21,21,120.0
1830,50002.0,2011-06-18 23:00:00,bethpage,ny,us,oval,360.0,2011,06,18,23,23,360.0
1829,50001.0,2011-06-18 23:00:00,bethpage,ny,us,oval,360.0,2011,06,18,23,23,360.0
1836,50212.0,2011-06-19 21:30:00,new york city (brooklyn),ny,us,fireball,240.0,2011,06,19,21,21,240.0
1837,50215.0,2011-06-19 23:00:00,albany,ny,us,fireball,60.0,2011,06,19,23,23,60.0
1873,51074.0,2011-06-22 14:36:00,hudson falls,ny,us,fireball,120.0,2011,06,22,14,14,120.0
1874,51076.0,2011-06-22 21:00:00,pomona,ny,us,fireball,10.0,2011,06,22,21,21,10.0
1901,51562.0,2011-06-24 21:00:00,canandaigua,ny,us,light,360.0,2011,06,24,21,21,360.0
1916,52004.0,2011-06-26 23:30:00,north babylon,ny,us,light,900.0,2011,06,26,23,23,900.0
1931,52523.0,2011-06-29 22:15:00,new york city (staten island),ny,us,light,30.0,2011,06,29,22,22,30.0
1967,53212.0,2011-06-30 23:30:00,modena,ny,us,light,300.0,2011,06,30,23,23,300.0
2088,55573.0,2011-07-01 01:00:00,dansville,ny,us,sphere,120.0,2011,07,01,1,1,120.0
2089,55584.0,2011-07-01 21:45:00,ontario,ny,us,oval,180.0,2011,07,01,21,21,180.0
2090,55597.0,2011-07-01 23:45:00,albany,ny,us,fireball,1200.0,2011,07,01,23,23,1200.0
2247,58874.0,2011-07-02 17:00:00,washington,ny,,disk,900.0,2011,07,02,17,17,900.0
2364,61426.0,2011-07-03 21:00:00,esperance,ny,us,formation,180.0,2011,07,03,21,21,180.0
2391,62266.0,2011-07-04 18:30:00,new york,ny,us,light,10800.0,2011,07,04,18,18,10800.0
2392,62286.0,2011-07-04 21:00:00,franklin square,ny,us,fireball,120.0,2011,07,04,21,21,120.0
2393,62330.0,2011-07-04 22:00:00,bellport,ny,us,light,300.0,2011,07,04,22,22,300.0
2395,62380.0,2011-07-04 22:45:00,rochester,ny,us,circle,1800.0,2011,07,04,22,22,1800.0
2394,62378.0,2011-07-04 22:45:00,levittown,ny,us,formation,300.0,2011,07,04,22,22,300.0
2396,62400.0,2011-07-04 23:45:00,verona,ny,us,light,600.0,2011,07,04,23,23,600.0
2438,63607.0,2011-07-07 19:00:00,horseheads,ny,us,changing,180.0,2011,07,07,19,19,180.0
2454,64061.0,2011-07-09 20:00:00,medford,ny,us,circle,180.0,2011,07,09,20,20,180.0
2043,54842.0,2011-07-10 14:00:00,new york city (brooklyn),ny,us,sphere,300.0,2011,07,10,14,14,300.0
2044,54846.0,2011-07-10 20:45:00,menands,ny,us,unknown,300.0,2011,07,10,20,20,300.0
2045,54847.0,2011-07-10 21:30:00,canisteo,ny,us,fireball,60.0,2011,07,10,21,21,60.0
2046,54851.0,2011-07-10 22:45:00,new york city (brooklyn),ny,us,oval,99.0,2011,07,10,22,22,99.0
2047,54853.0,2011-07-10 23:15:00,ocean beach (fire island),ny,us,light,30.0,2011,07,10,23,23,30.0
2058,55061.0,2011-07-11 01:45:00,wingdale,ny,us,sphere,3600.0,2011,07,11,1,1,3600.0
2116,56086.0,2011-07-13 08:53:00,lancaster,ny,us,fireball,15.0,2011,07,13,8,8,15.0
2117,56095.0,2011-07-13 21:40:00,watkins glen,ny,us,fireball,1200.0,2011,07,13,21,21,1200.0
2118,56099.0,2011-07-13 22:29:00,watkins glen,ny,us,light,600.0,2011,07,13,22,22,600.0
2119,56101.0,2011-07-13 22:30:00,watkins glen,ny,us,light,600.0,2011,07,13,22,22,600.0
2163,57234.0,2011-07-15 23:20:00,poughquag,ny,us,triangle,10.0,2011,07,15,23,23,10.0
2172,57444.0,2011-07-16 21:30:00,penfield,ny,us,circle,900.0,2011,07,16,21,21,900.0
2181,57664.0,2011-07-17 04:06:00,averill park,ny,us,fireball,2.0,2011,07,17,4,4,2.0
2199,58125.0,2011-07-19 22:00:00,poughkeepsie,ny,us,fireball,300.0,2011,07,19,22,22,300.0
2198,58124.0,2011-07-19 22:00:00,evans mills,ny,us,unknown,300.0,2011,07,19,22,22,300.0
2200,58128.0,2011-07-19 23:00:00,lindenhurst,ny,us,light,120.0,2011,07,19,23,23,120.0
2228,58664.0,2011-07-21 20:45:00,rochester,ny,us,changing,60.0,2011,07,21,20,20,60.0
2229,58668.0,2011-07-21 21:50:00,middle island,ny,us,fireball,300.0,2011,07,21,21,21,300.0
2261,59316.0,2011-07-23 22:15:00,monticello,ny,us,light,1.0,2011,07,23,22,22,1.0
